simulation_mode,ticks,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,last_changed,agent_present,agent_type
simulation_mode,tick,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,agent_present,agent_type
0,37,-5,6,new,0.14,7,waste-zone,4.59,97,1.6259,0.72,false,none
0,37,-5,9,new,0.49,10,natural,3.51,80,0.895,0.92,false,none
0,37,-11,-14,new,0.16,3,industrial,3.14,60,0.6607,0.93,false,none
0,37,9,-17,new,0.81,7,industrial,1.9,96,0.5448,0.88,false,none
0,37,-5,-5,new,0.75,15,industrial,3,96,1.5709,0.92,false,none
0,37,13,-4,new,0.91,0,industrial,3.13,54,1.048,0.58,false,none
0,37,13,-10,new,0.2,1,natural,4.82,80,0.5429,0.78,false,none
0,37,9,14,new,0.72,7,waste-zone,3.35,89,1.7581,0.92,false,none
0,37,-2,-10,new,0.23,11,waste-zone,3.54,89,1.749,0.78,false,none
0,37,4,-15,new,1,11,industrial,3.44,57,1.6234,0.56,false,none
0,37,-3,-9,new,0.79,13,natural,4.74,82,1.4067,0.96,false,none
0,37,8,-8,new,0.09,13,waste-zone,2.6,54,0.833,0.81,false,none
0,37,3,16,new,0.28,1,industrial,2.46,74,1.8208,0.56,false,none
0,37,11,1,new,1,8,waste-zone,4.91,89,1.9835,0.9,false,none
0,37,-13,12,new,0.84,10,industrial,3.46,78,1.1442,0.6,false,none
0,37,14,-7,new,0.62,14,waste-zone,1.98,69,1.5823,0.59,false,none
0,37,-6,-5,new,0.68,11,waste-zone,4.59,77,0.9061,0.77,false,none
0,37,-3,-7,new,0.84,15,natural,2.23,77,0.9068,0.61,false,none
0,37,9,-6,new,0.38,9,waste-zone,3.97,88,1.1934,0.9,false,none
0,37,9,8,new,0.85,18,natural,2.14,87,1.0438,0.81,false,none
0,37,-7,-10,new,0.69,4,industrial,3.49,96,1.7069,0.86,false,none
0,37,10,17,new,0.09,8,waste-zone,4.48,62,1.9582,0.75,false,none
0,37,11,4,new,0.28,13,industrial,4.79,69,1.9755,0.96,false,none
0,37,0,7,new,0.4,5,natural,3.23,54,1.012,0.76,false,none
0,37,-6,4,new,0.8,10,waste-zone,4.92,54,1.5992,0.67,false,none
0,37,14,-8,new,0.98,19,natural,2.84,61,1.4003,0.83,false,none
0,37,-15,-2,new,0.57,15,industrial,1.5,57,0.9966,0.59,false,none
0,37,-2,13,new,0.15,15,industrial,4.71,98,1.1225,1,false,none
0,37,16,-11,new,0.96,7,natural,1.87,52,0.9365,0.64,false,none
0,37,-10,6,new,0.02,7,natural,2.46,66,1.5276,0.93,false,none
0,37,16,-6,new,0.59,3,industrial,4.46,73,0.9491,0.87,false,none
0,37,-7,-11,new,0.84,13,natural,4.98,97,1.0059,0.95,false,none
0,37,2,-5,recycled,0.98,11,natural,3.72,66,1.3053,0.86,false,none
0,37,1,4,new,0.74,2,industrial,4.96,52,1.4566,0.53,false,none
0,37,10,3,new,0.63,18,natural,1.94,95,1.8534,0.62,false,none
0,37,14,-6,new,0.63,1,natural,4.9,84,1.7496,0.82,false,none
0,38,1,10,new,0.64,5,natural,2.19,87,1.6855,0.58,false,none
0,38,3,-8,new,0.91,4,industrial,1.59,85,0.8779,0.64,false,none
0,38,8,-11,new,0.59,0,natural,4.82,82,1.9296,0.87,false,none
0,38,-15,-17,new,0,1,natural,2.22,99,1.9026,0.9,false,none
0,38,12,-10,new,0.48,17,industrial,4.94,89,0.7297,0.96,false,none
0,38,-15,-2,new,0.57,15,industrial,1.5,57,0.9966,0.59,false,none
0,38,-2,-14,new,0.46,7,waste-zone,2.9,98,0.5672,0.95,false,none
0,38,-10,9,new,0.8,9,waste-zone,2.88,94,0.5405,0.79,false,none
0,38,-5,1,new,0.72,5,industrial,4.79,62,1.4547,0.88,false,none
0,38,-7,17,new,0.85,13,waste-zone,4.59,98,1.3098,0.76,false,none
0,38,-2,0,new,0.85,19,waste-zone,3.43,54,1.4606,0.95,false,none
0,38,-16,-4,new,0.48,2,natural,3.41,56,1.175,0.54,false,none
0,38,17,-3,new,0.13,5,industrial,3.59,67,1.9687,0.62,false,none
0,38,-8,17,new,0.47,0,waste-zone,3.22,63,1.5714,0.81,false,none
0,38,14,-6,new,0.63,1,natural,4.9,84,1.7496,0.82,false,none
0,38,7,-5,waste,low,13,waste-zone,3.74,65,1.607,0.87,false,none
0,38,-2,-12,new,0.59,5,natural,1.1,95,1.8745,0.67,false,none
0,38,-15,6,new,0.06,10,waste-zone,2.52,67,1.0457,0.72,false,none
0,38,6,2,waste,low,15,waste-zone,4.55,71,1.1129,0.62,false,none
0,38,1,-16,new,0.83,13,industrial,4.78,56,1.5417,0.61,false,none
0,38,0,-6,new,0.69,1,waste-zone,1.21,93,1.2662,0.82,false,none
0,38,17,-1,new,0.05,13,natural,2.2,58,1.5229,0.86,false,none
0,38,-12,13,new,0.56,1,natural,4.78,84,1.2044,0.95,false,none
0,38,-7,-16,waste,high,8,waste-zone,4.81,98,0.8697,0.61,false,none
0,38,3,-7,new,0.43,16,natural,1.54,51,1.1428,0.98,false,none
0,38,8,3,new,0.75,7,industrial,2.14,90,0.9641,0.51,false,none
0,38,0,0,new,0.57,7,waste-zone,3.39,68,1.3956,0.57,false,none
0,38,15,1,new,0.96,2,industrial,4.06,82,1.9985,0.85,false,none
0,38,-16,-3,new,0.71,7,waste-zone,1.77,72,1.4354,0.73,false,none
0,38,-5,12,new,0.89,5,natural,4.12,76,0.8431,0.82,false,none
0,38,-3,-7,new,0.84,15,natural,2.23,77,0.9068,0.61,false,none
0,38,-17,8,new,0.11,7,waste-zone,4.84,53,1.4084,0.63,false,none
0,38,2,10,new,0.51,8,industrial,4.99,85,1.0172,0.6,false,none
0,38,2,6,new,0.16,7,waste-zone,2.26,86,1.0744,0.94,false,none
0,38,17,-2,new,0.56,18,natural,4.61,67,1.8419,0.62,false,none
0,38,-11,-13,new,0.07,1,natural,4.4,63,1.9261,0.97,false,none
0,38,12,12,new,0.36,5,natural,4.04,50,1.6329,0.53,false,none
0,38,0,11,new,high,5,natural,1.53,72,0.956,0.92,false,none
0,38,16,-5,new,0.52,15,waste-zone,2.02,87,1.1653,0.97,false,none
0,38,4,4,new,0.27,4,industrial,3.05,53,1.4943,0.69,false,none
0,38,-12,3,new,0.16,18,natural,1.81,92,1.0564,0.78,false,none
0,38,9,6,new,0.24,4,natural,4.13,96,1.8569,0.55,false,none
0,38,-15,0,new,0.34,15,natural,1.84,97,1.2864,0.66,false,none
0,38,14,12,new,0.85,3,waste-zone,1.67,87,1.2599,0.73,false,none
0,38,13,2,new,0.51,15,natural,3.59,50,1.7409,0.81,false,none
0,38,6,14,new,0.87,17,natural,1.08,81,1.6402,0.61,false,none
0,38,12,4,new,0.42,13,natural,1.6,60,0.5416,0.81,false,none
0,38,13,-13,new,0.24,18,industrial,1.76,50,1.9201,0.75,false,none
0,38,13,-12,new,0.77,0,natural,1.7,90,1.3345,0.73,false,none
0,38,15,-4,new,0.24,19,natural,4.14,78,1.4322,0.67,false,none
0,38,-6,-2,new,0.6,2,natural,3.84,57,0.5744,0.54,false,none
0,38,7,14,new,0.3,15,natural,1.44,78,0.7274,0.97,false,none
0,38,7,15,new,high,11,industrial,4.49,50,1.745,0.78,false,none
0,38,17,16,new,high,4,industrial,3.22,92,1.6934,0.64,false,none
0,38,1,15,new,0.85,12,industrial,2.32,88,0.6343,0.75,false,none
0,38,4,-3,new,0.35,5,waste-zone,3.57,74,0.8747,0.9,false,none
0,38,13,-16,new,0.3,5,waste-zone,1.04,52,0.6728,0.96,false,none
0,38,16,-1,new,0.65,8,natural,3.14,57,1.3659,0.83,false,none
0,38,-4,-9,new,0.8,5,waste-zone,2.88,59,1.3794,0.81,false,none
0,38,9,-2,new,0.39,8,waste-zone,2.29,55,1.8176,0.68,false,none
0,38,2,13,waste,high,22,natural,2.35,72,1.5635,0.82,false,none
0,38,5,-3,new,0.85,3,natural,3.71,89,0.7314,0.65,false,none
0,38,6,10,new,0.49,6,industrial,1.8,71,1.491,0.9,false,none
0,38,8,0,new,0.88,13,industrial,1.2,96,1.048,0.98,false,none
0,38,1,-5,new,0.37,7,waste-zone,4.84,75,1.5408,0.88,false,none
0,38,12,-13,new,0.38,1,industrial,2.16,64,0.5729,0.56,false,none
0,38,-11,-16,new,0.68,14,industrial,1.08,56,0.5929,0.88,false,none
0,38,-9,-16,waste,low,26,natural,4.36,74,1.1272,0.66,false,none
0,38,-12,-7,new,0.84,8,industrial,3.78,59,0.6588,0.79,false,none
0,38,-8,0,new,0.08,8,waste-zone,3.79,92,1.5954,0.86,false,none
0,38,-3,15,new,0.01,12,natural,4.92,90,1.1931,0.97,false,none
0,38,4,-16,new,0.39,8,natural,1.1,95,1.1216,0.78,false,none
0,38,0,12,waste,low,7,waste-zone,2.96,65,1.5577,0.9,false,none
0,38,-4,-7,new,0.14,8,natural,3.69,87,0.7244,0.62,false,none
0,38,-8,2,new,0.65,8,waste-zone,4.26,61,1.1513,0.98,false,none
0,38,17,4,new,0.37,17,natural,3.6,75,1.8287,0.63,false,none
0,38,12,-14,new,0.78,4,natural,2.37,96,1.7949,0.51,false,none
0,38,-9,1,new,0.57,0,industrial,3.83,63,1.6018,0.93,false,none
0,38,13,12,new,0.27,11,natural,2.32,67,0.5994,0.66,false,none
0,38,8,12,new,0.52,19,waste-zone,2.24,62,1.855,0.73,false,none
0,38,-14,7,new,0.97,6,natural,1.35,96,1.211,0.92,false,none
0,38,12,-4,new,0,13,industrial,3.27,75,1.6075,0.95,false,none
0,38,-16,12,new,0.92,17,natural,3.03,55,1.0697,0.5,false,none
0,38,-12,-14,new,0.54,14,industrial,1.29,72,1.757,0.8,false,none
0,38,-7,-5,new,0.27,18,natural,1.82,54,1.678,0.76,false,none
0,38,6,-14,new,0.83,7,waste-zone,2.52,93,0.7187,0.71,false,none
0,38,5,-14,new,0.58,9,natural,1.34,87,1.1712,0.99,false,none
0,38,-16,-14,new,0.46,1,waste-zone,4.26,99,1.0121,0.52,false,none
0,38,-13,-5,new,0.68,4,waste-zone,2.27,62,1.3046,0.57,false,none
0,38,15,11,new,0.03,13,industrial,2.83,55,1.27,0.89,false,none
0,38,15,-14,new,0.04,8,waste-zone,4.22,89,0.8266,0.54,false,none
0,38,12,-17,new,0.35,5,natural,2.49,83,1.5704,0.96,false,none
0,38,-15,-16,waste,high,15,natural,2.26,94,1.2562,0.54,false,none
0,38,13,-4,new,0.91,0,industrial,3.13,54,1.048,0.58,false,none
0,38,13,-15,new,0.9,6,industrial,1.15,78,0.8508,0.6,false,none
0,38,-13,-1,new,0.65,9,industrial,4.29,77,0.7845,0.87,false,none
0,38,-14,-1,new,0.17,1,natural,1.22,67,0.8394,0.74,false,none
0,38,-14,4,new,0.91,7,waste-zone,1.06,77,0.7025,0.88,false,none
0,38,-6,-10,new,0.88,16,waste-zone,1.83,85,1.6073,0.56,false,none
0,38,3,-9,new,0.71,11,waste-zone,2.76,97,1.9018,0.54,false,none
0,39,15,-7,new,0.24,5,waste-zone,1.21,64,0.7036,0.79,false,none
0,39,-2,16,waste,low,9,waste-zone,3.94,69,1.5295,0.78,false,none
0,39,4,-6,new,1,9,natural,3.54,77,0.6107,0.72,false,none
0,39,-6,-2,new,0.6,2,natural,3.84,57,0.5744,0.54,false,none
0,39,7,-5,waste,low,13,waste-zone,3.74,65,1.607,0.87,false,none
0,39,9,-14,new,0.1,12,natural,2.8,90,1.5845,0.64,false,none
0,39,12,10,waste,low,14,natural,4.94,97,1.1798,0.9,true,wastefuls
0,39,-2,-16,new,0.78,6,natural,3.02,80,1.7461,0.57,false,none
0,39,-15,2,new,0.13,15,waste-zone,4.92,93,1.7805,0.65,false,none
0,39,14,-9,new,0.9,11,natural,4.35,86,1.6916,0.83,false,none
0,39,10,7,new,0.62,0,waste-zone,3.94,76,1.6108,0.56,false,none
0,39,9,-5,new,0.11,11,natural,1.46,77,1.803,0.7,false,none
0,39,-12,13,new,0.56,1,natural,4.78,84,1.2044,0.95,false,none
0,39,-13,16,new,0.44,8,waste-zone,4.03,69,1.7633,0.97,false,none
0,39,-8,2,new,0.65,8,waste-zone,4.26,61,1.1513,0.98,false,none
0,39,-15,16,new,0.52,18,natural,4.45,65,1.4799,0.81,false,none
0,39,-11,-1,new,0.28,6,natural,4.47,63,0.8983,0.56,false,none
0,39,8,14,new,0.55,16,industrial,1.1,59,1.3645,0.93,false,none
0,39,11,-16,new,high,2,natural,2.56,54,0.8666,0.77,false,none
0,39,14,6,new,0.91,19,industrial,1.94,56,1.6106,0.69,false,none
0,39,-14,-16,waste,low,19,industrial,1.36,75,0.5443,0.9,false,none
0,39,-15,-15,waste,high,18,natural,2.49,78,1.4613,0.71,false,none
0,39,7,-13,new,0.05,10,natural,3.88,93,0.7449,0.8,false,none
0,39,14,-4,new,0.39,9,natural,3.25,78,1.1684,0.58,false,none
0,39,0,-15,new,0.24,17,natural,3.91,82,1.6181,0.56,false,none
0,39,6,0,waste,low,10,natural,1.65,57,1.0299,0.94,false,none
0,39,0,-3,new,0.9,6,industrial,3.24,69,0.7646,0.85,false,none
0,39,-13,8,new,0.99,18,natural,1.12,83,1.2755,0.81,false,none
0,39,-12,-17,new,0.28,19,waste-zone,3.46,60,1.2463,0.78,false,none
0,39,-10,14,new,0.61,12,waste-zone,4.47,89,0.9942,0.72,false,none
0,39,-13,-13,new,0.36,2,natural,3.48,94,0.6431,0.69,false,none
0,39,5,2,new,0.81,14,natural,4.97,65,0.5644,0.93,false,none
0,39,15,6,waste,low,19,industrial,1.01,98,1.1114,0.9,false,none
0,39,17,0,new,0.9,3,industrial,3.68,88,0.9109,0.67,false,none
0,39,7,2,new,0.39,10,natural,3.32,92,0.5488,0.78,false,none
0,39,9,1,new,0.62,2,industrial,3.05,66,1.5507,0.79,false,none
0,39,-13,0,new,0.35,9,industrial,1.19,85,1.0775,0.8,false,none
0,39,15,-2,new,0.12,1,natural,3.58,68,1.091,0.56,false,none
0,39,-7,16,waste,low,16,waste-zone,2.79,90,1.5767,0.77,false,none
0,39,-12,9,new,0.83,15,waste-zone,4.24,95,1.9313,0.91,false,none
0,39,6,-9,new,0.58,4,industrial,1.57,63,1.431,0.82,false,none
0,39,15,7,new,0.42,17,waste-zone,1.13,83,1.754,0.89,false,none
0,39,14,-17,new,0.43,1,industrial,3.62,87,0.5298,0.93,false,none
0,39,15,15,new,0.14,12,industrial,4.48,75,0.9023,0.76,false,none
0,39,13,-10,new,0.2,1,natural,4.82,80,0.5429,0.78,false,none
0,39,-1,2,new,0.7,4,natural,4.69,67,1.6983,1,false,none
0,39,-14,10,new,0.56,18,natural,4.56,60,0.5889,0.91,false,none
0,39,7,3,new,0.2,10,industrial,2.14,50,1.9612,0.95,false,none
0,39,12,-13,new,0.38,1,industrial,2.16,64,0.5729,0.56,false,none
0,39,-8,14,new,0.26,12,industrial,2.77,60,0.599,0.96,false,none
0,39,16,-16,new,0.35,8,natural,3.49,78,1.0237,0.5,false,none
0,39,5,-1,new,0.64,2,natural,1.13,54,0.9829,0.83,false,none
0,39,-12,-16,new,0.94,17,industrial,2.53,83,0.7274,0.87,false,none
0,39,4,9,new,0.17,3,natural,1.94,83,1.8076,0.75,false,none
0,39,-5,-9,new,0.69,12,waste-zone,1,93,1.1775,0.77,false,none
0,39,-2,-15,new,0.05,16,industrial,1.26,90,1.8593,0.71,false,none
0,39,-11,6,new,0.52,5,industrial,4.53,95,1.8624,0.7,false,none
0,39,13,-12,new,0.77,0,natural,1.7,90,1.3345,0.73,false,none
0,39,-7,-10,new,0.69,4,industrial,3.49,96,1.7069,0.86,false,none
0,39,9,2,new,0.74,13,waste-zone,2.36,66,0.5108,0.63,false,none
0,39,7,-15,new,0.58,1,waste-zone,3.78,91,1.347,0.67,false,none
0,39,-12,-7,new,0.84,8,industrial,3.78,59,0.6588,0.79,false,none
0,39,-5,-1,new,0.38,15,waste-zone,2.5,85,0.6632,0.97,false,none
0,39,-5,11,new,0.76,16,waste-zone,1.4,96,1.7857,0.52,false,none
0,39,11,16,new,0.4,16,natural,1.4,98,1.6956,0.74,false,none
0,39,6,-3,new,0.52,17,waste-zone,1.01,55,1.2106,0.85,false,none
0,39,3,13,new,0.87,10,natural,3.66,78,0.984,0.52,false,none
0,39,-14,2,new,0.71,16,waste-zone,3.94,65,1.0424,0.75,false,none
0,39,-13,-6,new,0.36,7,industrial,1.26,73,1.7745,0.7,false,none
0,39,4,1,new,low,2,natural,2.63,61,1.5289,0.73,false,none
0,39,0,-10,new,0.92,7,industrial,3.59,79,1.7101,0.96,false,none
0,39,12,11,waste,low,14,natural,4.71,53,0.708,0.82,false,none
0,39,-15,-17,new,0,1,natural,2.22,99,1.9026,0.9,false,none
0,39,-16,-2,waste,high,15,waste-zone,3.41,76,1.789,0.95,false,none
0,39,-17,-4,new,0.42,18,industrial,1.05,84,0.6849,0.75,false,none
0,39,-13,-9,new,0.06,2,natural,2.21,92,1.0053,0.76,false,none
0,39,16,6,new,0.1,15,industrial,4.5,58,1.1516,0.65,false,none
0,39,-14,6,new,0.43,8,industrial,4.2,86,1.8877,0.84,false,none
0,39,-14,-14,waste,0.69,5,waste-zone,4.86,80,1.0135,0.66,false,none
0,39,-14,5,new,0.82,9,waste-zone,1.52,60,0.6812,0.6,false,none
0,39,5,-16,new,0.69,14,natural,2.15,94,0.8716,0.51,false,none
0,39,-15,17,new,0.79,11,industrial,3.74,62,0.6333,0.69,false,none
0,39,2,-11,new,low,19,waste-zone,2.63,51,0.6921,0.81,false,none
0,39,-4,-14,new,0.55,5,natural,2.93,95,0.7639,0.86,false,none
0,39,1,-15,new,0.33,6,industrial,4.58,97,1.782,0.99,false,none
0,39,1,-8,new,0.98,2,natural,1.77,88,1.1333,0.7,false,none
0,39,5,1,waste,low,16,waste-zone,4.23,56,1.6491,0.72,false,none
0,39,-6,11,new,0.18,3,industrial,4.2,96,1.0457,0.6,false,none
0,39,12,-14,new,0.78,4,natural,2.37,96,1.7949,0.51,false,none
0,39,16,15,new,0.89,1,industrial,2.46,78,1.2139,0.64,false,none
0,39,-17,-15,new,0.35,15,natural,1.13,65,1.4873,0.58,false,none
0,39,14,3,new,0.77,19,industrial,3.85,74,0.7029,0.93,false,none
0,39,17,5,recycled,0.69,11,industrial,1.85,69,1.7583,0.69,false,none
0,39,-9,8,new,0.77,9,industrial,4.91,55,1.4164,0.94,false,none
0,39,-6,13,new,0.06,11,industrial,3.55,95,0.9447,0.65,false,none
0,39,-11,1,new,0.92,9,industrial,2.92,51,1.8862,0.86,false,none
0,39,11,8,new,0.74,19,waste-zone,2.75,52,0.8633,0.75,false,none
0,39,-9,-5,new,0.43,1,natural,3.73,94,1.8462,0.84,false,none
0,39,13,-2,new,0.52,2,waste-zone,3.5,68,1.4669,0.62,false,none
0,39,8,5,recycled,0.84,16,industrial,1.97,82,1.9781,0.74,false,none
0,40,-11,10,new,high,9,industrial,4.17,72,1.9976,0.62,false,none
0,40,3,10,new,0.58,14,natural,1.15,64,1.8015,0.76,false,none
0,40,-8,-6,new,0.6,0,natural,4.71,92,1.5625,0.88,false,none
0,40,-16,6,new,0.39,8,natural,2.39,77,0.8692,0.97,false,none
0,40,-14,15,new,0.36,0,waste-zone,3.87,85,1.545,0.89,false,none
0,40,-14,9,new,0.26,9,waste-zone,2.35,83,1.6013,0.65,false,none
0,40,1,-13,new,0.33,11,natural,4.38,77,1.3025,0.67,false,none
0,40,-13,-13,new,0.36,2,natural,3.48,94,0.6431,0.69,false,none
0,40,-9,12,new,0.26,13,natural,3.02,68,1.5043,0.95,false,none
0,40,-7,-7,new,0.42,10,industrial,1.28,68,1.1975,0.68,false,none
0,40,-17,10,new,0.47,18,waste-zone,2.67,81,0.9853,0.98,false,none
0,40,8,14,new,0.55,16,industrial,1.1,59,1.3645,0.93,false,none
0,40,-17,9,new,0.25,10,waste-zone,1.31,59,1.1667,0.53,false,none
0,40,-8,-1,new,0.56,14,waste-zone,2.81,80,0.5328,0.65,false,none
0,40,-10,15,new,0.85,0,natural,2.07,55,0.6256,0.55,false,none
0,40,5,-6,new,0.68,9,waste-zone,1.13,85,0.581,0.86,false,none
0,40,-13,-4,new,0.91,2,natural,3.56,92,0.924,0.53,false,none
0,40,14,17,new,0.79,0,industrial,2.45,51,1.451,0.78,false,none
0,40,-2,-16,new,0.78,6,natural,3.02,80,1.7461,0.57,false,none
0,40,4,17,new,0.9,12,natural,3.7,64,1.352,0.83,false,none
0,40,8,-7,waste,high,4,waste-zone,3.96,88,0.8258,0.91,false,none
0,40,10,-1,new,0.34,10,industrial,3.56,83,0.6047,0.9,false,none
0,40,14,16,new,0.27,4,industrial,2.67,68,1.4177,0.68,false,none
0,40,9,10,new,0.22,19,industrial,4.94,86,0.8563,0.64,false,none
0,40,5,4,new,0.7,4,natural,3.24,94,1.317,0.91,false,none
0,40,-13,13,new,0.85,8,waste-zone,1.41,81,1.8118,0.89,false,none
0,40,3,-2,new,0.71,9,waste-zone,2.83,70,1.463,0.77,false,none
0,40,4,11,new,0.48,19,waste-zone,2.35,51,0.5223,0.99,false,none
0,40,-10,-5,new,0.56,2,waste-zone,1.26,53,0.6881,0.88,false,none
0,40,-6,4,new,0.8,10,waste-zone,4.92,54,1.5992,0.67,false,none
0,40,-12,0,new,0.47,2,waste-zone,2.39,80,0.69,0.57,false,none
0,40,-2,16,waste,low,9,waste-zone,3.94,69,1.5295,0.78,false,none
0,40,-1,9,new,0.26,7,waste-zone,1.79,65,1.0972,0.68,false,none
0,40,0,-10,new,0.92,7,industrial,3.59,79,1.7101,0.96,false,none
0,40,-15,-15,waste,high,18,natural,2.49,78,1.4613,0.71,false,none
0,40,-14,7,new,0.97,6,natural,1.35,96,1.211,0.92,false,none
0,40,6,-9,new,0.58,4,industrial,1.57,63,1.431,0.82,false,none
0,40,9,14,new,0.72,7,waste-zone,3.35,89,1.7581,0.92,false,none
0,40,-7,11,new,0.02,9,natural,1.34,93,1.1813,0.74,false,none
0,40,5,-5,new,0.99,16,natural,4.63,90,1.8582,0.78,false,none
0,40,3,-8,new,0.91,4,industrial,1.59,85,0.8779,0.64,false,none
0,40,-7,-10,new,0.69,4,industrial,3.49,96,1.7069,0.86,false,none
0,40,-1,3,new,0.66,2,natural,3.07,76,1.8494,0.96,false,none
0,40,11,-10,new,0.99,18,industrial,1.5,91,1.5435,0.77,false,none
0,40,-2,4,new,1,15,natural,1.3,93,0.933,0.8,false,none
0,40,-5,9,new,0.49,10,natural,3.51,80,0.895,0.92,false,none
0,40,3,4,new,0.55,17,waste-zone,1.92,69,1.9441,0.68,false,none
0,40,12,8,new,0.02,5,natural,1.22,65,1.9819,0.82,false,none
0,40,-16,7,new,0.15,6,industrial,2.85,87,1.7706,0.72,false,none
0,40,3,0,waste,low,15,natural,3.36,76,1.9475,0.51,false,none
0,40,-5,10,new,0.98,0,waste-zone,3.86,86,1.6313,0.53,false,none
0,40,-15,13,new,low,3,waste-zone,2.44,64,0.5948,0.55,false,none
0,40,0,-1,new,0.29,17,natural,2.94,72,1.5916,0.56,false,none
0,40,1,7,new,low,6,natural,2.94,82,0.8599,0.52,false,none
0,40,-8,1,waste,high,3,natural,4.5,86,0.8701,0.72,false,none
0,40,6,-3,new,0.52,17,waste-zone,1.01,55,1.2106,0.85,false,none
0,40,-4,-17,new,0.05,16,natural,2.59,89,1.5683,0.68,false,none
0,40,-2,3,new,0.34,3,industrial,1.29,70,1.5993,0.62,false,none
0,40,0,-4,new,0.09,3,natural,3.79,81,1.7128,0.63,false,none
0,40,-1,13,waste,low,0,industrial,2.55,55,1.2008,0.81,false,none
0,40,-13,4,new,0.44,1,waste-zone,4.99,80,1.0115,0.59,false,none
0,40,-8,3,new,0.51,15,natural,2.71,60,0.8268,0.82,false,none
0,40,14,-5,new,0.54,2,industrial,1.13,53,1.7413,0.72,false,none
0,40,1,12,new,low,0,waste-zone,3.9,98,0.5094,0.75,false,none
0,40,-16,5,new,0.08,0,industrial,2.66,84,1.2415,0.54,false,none
0,40,-9,-16,waste,low,26,natural,4.36,74,1.1272,0.66,false,none
0,40,13,-8,new,0.81,6,industrial,4.49,62,1.8775,0.68,false,none
0,40,-7,-3,new,0.67,6,waste-zone,3.65,93,0.5055,0.52,false,none
0,40,16,-5,new,0.52,15,waste-zone,2.02,87,1.1653,0.97,false,none
0,40,-5,15,new,0.43,12,industrial,2.16,87,1.4377,0.77,false,none
0,40,12,2,new,0.14,11,industrial,3.61,63,0.9509,0.52,false,none
0,40,-7,0,new,low,6,waste-zone,1.85,54,1.7562,0.61,false,none
0,40,6,11,new,0.97,16,waste-zone,4.32,62,1.9985,0.59,false,none
0,40,-17,3,new,0.08,15,industrial,1.6,73,1.9073,0.61,false,none
0,40,8,-8,new,0.09,13,waste-zone,2.6,54,0.833,0.81,false,none
0,40,-4,16,new,0.26,0,industrial,1.2,63,1.3814,0.88,false,none
0,40,-6,-14,new,1,14,natural,3.34,96,0.8991,0.76,false,none
0,40,17,14,new,0.3,0,waste-zone,3.1,64,0.8118,0.86,false,none
0,40,11,-6,waste,low,15,natural,4.77,65,1.3487,0.8,false,none
0,40,-9,-17,waste,low,3,waste-zone,4.94,74,1.7899,0.75,false,none
0,40,-6,1,new,0.73,16,natural,3.61,84,1.8837,0.67,false,none
0,40,-12,-5,new,0.65,14,waste-zone,4.85,50,0.8288,0.89,false,none
0,40,15,16,new,0.95,3,waste-zone,1.61,54,1.0713,0.92,false,none
0,40,-15,-6,new,0.59,18,natural,1.25,67,1.1627,0.64,false,none
0,40,10,-10,new,0.32,12,natural,4.73,60,1.3306,0.73,false,none
0,40,15,2,new,0.96,7,natural,4.73,71,1.8536,0.61,false,none
0,40,12,-8,new,0.06,3,industrial,3.13,50,1.3108,0.51,false,none
0,40,9,-3,waste,high,7,waste-zone,2.51,72,1.1157,0.69,false,none
0,40,-1,12,new,0.9,2,waste-zone,1.01,53,1.5263,0.72,false,none
0,40,12,-5,new,0.73,16,waste-zone,4.07,96,1.0631,0.82,false,none
0,40,-14,-1,new,0.17,1,natural,1.22,67,0.8394,0.74,false,none
0,40,10,-3,new,0.39,12,natural,3.56,88,1.3263,0.64,false,none
0,40,-8,9,new,0.32,19,waste-zone,4.65,58,1.7657,0.54,false,none
0,40,-3,-4,new,0.32,3,industrial,2.35,55,1.6502,0.96,false,none
0,40,-10,-8,new,0.48,6,industrial,2.23,81,1.6989,0.71,false,none
0,40,16,12,new,0.25,0,industrial,3.32,51,1.5187,0.76,false,none
0,40,1,6,new,0.59,1,waste-zone,4.18,77,1.0878,0.62,false,none
0,40,16,-9,new,0.86,15,waste-zone,2.73,97,1.6741,0.79,false,none
0,40,-6,-15,waste,high,13,natural,4.32,99,0.5576,0.85,false,none
0,40,14,-11,new,0.46,8,natural,1.44,71,0.6887,0.88,false,none
0,41,11,-15,new,0.67,6,industrial,4.3,96,0.7702,0.86,false,none
0,41,9,10,new,0.22,19,industrial,4.94,86,0.8563,0.64,false,none
0,41,-1,-16,waste,low,12,waste-zone,4.56,80,1.5738,0.8,false,none
0,41,6,17,new,0.94,5,natural,3.05,59,1.9921,0.93,false,none
0,41,16,1,new,0.52,1,waste-zone,2.8,68,1.867,0.65,false,none
0,41,1,11,new,0.52,4,natural,1.19,54,1.3262,0.71,false,none
0,41,-2,-6,new,0.89,18,industrial,4.67,96,1.3151,0.59,false,none
0,41,-12,0,new,0.47,2,waste-zone,2.39,80,0.69,0.57,false,none
0,41,-15,0,new,0.34,15,natural,1.84,97,1.2864,0.66,false,none
0,41,8,-12,new,0.47,16,waste-zone,2.7,94,1.5191,0.76,false,none
