simulation_mode,ticks,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,last_changed,agent_present,agent_type
simulation_mode,tick,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,agent_present,agent_type
0,38,-4,14,new,0.61,2,waste-zone,4.37,96,1.5002,0.75,false,none
0,38,12,9,new,0.9,1,natural,2.96,98,1.5819,0.68,false,none
0,38,-14,0,waste,high,5,industrial,1,54,1.1382,0.76,false,none
0,38,-16,8,new,0.31,2,industrial,2.12,51,0.5999,0.79,false,none
0,38,3,4,new,0.96,5,natural,1.61,64,0.914,0.63,false,none
0,38,10,8,new,0.72,17,natural,3.41,50,1.6054,0.89,false,none
0,38,14,8,new,0.6,10,natural,2.41,72,0.9783,0.91,false,none
0,38,-10,-1,new,0.62,14,waste-zone,4.79,50,0.5146,0.72,false,none
0,38,1,2,new,0.22,6,natural,3.78,84,1.1238,0.66,false,none
0,38,8,17,new,0.87,16,natural,1.86,73,1.5093,0.86,false,none
0,38,8,-4,new,0.98,13,industrial,1.25,88,0.8471,0.82,false,none
0,38,-7,17,new,0.66,12,industrial,4.56,81,1.2636,0.61,false,none
0,38,3,-7,new,0.63,18,industrial,1.29,56,1.6196,0.58,false,none
0,38,-3,-15,new,0.74,13,waste-zone,2.69,50,1.7716,0.65,false,none
0,38,14,-9,new,0.35,0,natural,3.67,70,0.7536,0.63,false,none
0,38,15,-14,new,0.9,19,waste-zone,2.9,76,0.7808,0.98,false,none
0,38,12,8,new,0.28,12,natural,3.7,85,1.9577,0.86,false,none
0,38,4,-2,new,0.08,7,industrial,3.95,80,0.5428,0.58,false,none
0,38,-7,-14,new,0.83,7,waste-zone,4.17,98,1.4454,0.83,false,none
0,38,15,-11,new,0.72,8,natural,1.91,89,1.2871,0.85,false,none
0,38,-4,-15,new,0.59,0,industrial,4.3,74,0.7561,0.89,false,none
0,38,-5,9,new,0.29,7,waste-zone,2.12,76,0.7896,0.65,false,none
0,38,1,-1,new,0.1,0,industrial,4.31,58,0.5721,0.85,false,none
0,38,-9,1,new,0.5,12,natural,1.6,80,1.3082,0.71,false,none
0,38,-5,-5,waste,low,13,natural,4.1,86,0.8111,0.58,false,none
0,38,10,-10,waste,high,9,waste-zone,3.54,55,1.3015,0.65,false,none
0,38,13,-12,new,0.21,7,natural,2.04,77,0.8979,0.76,false,none
0,38,-1,-1,new,0.02,8,waste-zone,1.17,55,1.9993,0.55,false,none
0,38,-10,11,new,0.31,4,waste-zone,1.51,70,1.9237,0.77,false,none
0,38,-6,1,new,0.28,13,natural,2.62,94,0.6314,0.74,false,none
0,38,11,16,new,0.6,12,waste-zone,1.44,85,0.6295,0.82,false,none
0,38,8,4,new,0.88,0,waste-zone,3.8,78,0.9262,1,false,none
0,38,6,-7,new,0.04,6,industrial,1.44,84,1.0788,0.97,false,none
0,38,6,-16,new,0.7,9,industrial,2.73,54,1.3983,0.92,false,none
0,38,-15,7,new,0.84,15,industrial,2.47,81,0.8986,0.78,false,none
0,38,7,5,new,0.73,18,natural,2.67,76,1.6274,0.84,false,none
0,38,5,4,new,0.08,7,waste-zone,2.37,92,0.8181,0.58,false,none
0,38,-3,-5,new,0.75,17,industrial,4.34,66,1.1697,0.94,false,none
0,38,9,-14,new,0.72,5,waste-zone,2.93,91,0.5379,0.74,false,none
0,38,4,16,new,0.99,15,natural,2.16,79,0.9744,0.59,false,none
0,38,16,16,new,0.87,3,natural,4.76,87,0.5841,0.55,false,none
0,38,4,-17,new,0.42,6,industrial,4.85,75,1.3275,0.82,false,none
0,38,-8,7,new,0.09,9,industrial,1.3,86,0.7429,0.63,false,none
0,38,11,-14,new,0.46,12,natural,4.8,81,0.8641,0.98,false,none
0,38,1,-15,new,0.9,11,waste-zone,3.98,81,1.9237,0.51,false,none
0,38,-4,-3,new,0.97,4,natural,2.65,62,1.2676,0.8,false,none
0,38,-10,-10,new,0.05,4,industrial,4.93,84,1.3281,0.54,false,none
0,38,17,-1,new,0.52,4,industrial,3.19,65,0.6539,0.65,false,none
0,38,13,12,new,0.09,9,natural,1.16,52,1.5878,0.51,false,none
0,38,-11,15,new,0.22,2,natural,1.99,87,1.536,0.72,false,none
0,38,3,-5,new,0.93,12,industrial,3.38,87,0.8488,0.79,false,none
0,38,17,-10,new,0.82,6,natural,4.55,60,1.3189,0.84,false,none
0,38,2,-13,waste,high,15,waste-zone,1.08,52,1.0451,0.91,false,none
0,38,13,-6,new,0.51,15,natural,1.88,51,1.2256,0.76,false,none
0,38,-11,17,new,0.11,7,natural,2.99,82,1.2463,0.7,false,none
0,38,10,-6,new,0.87,5,waste-zone,1.3,93,1.6361,0.66,false,none
0,38,-8,-15,new,0.61,11,waste-zone,3.05,90,0.6624,0.72,false,none
0,38,-9,-9,waste,high,16,waste-zone,2.4,81,1.4491,0.53,false,none
0,38,16,-5,new,0.11,7,industrial,4.97,88,1.4159,0.52,false,none
0,38,-17,12,new,0.46,13,waste-zone,3.88,76,1.8138,0.82,false,none
0,38,16,6,new,0.66,3,waste-zone,3.37,67,1.9511,0.79,false,none
0,38,-2,8,new,0.98,17,natural,3.68,62,0.7131,0.93,false,none
0,38,-3,-16,new,0.04,12,waste-zone,1.7,85,1.2545,0.89,false,none
0,38,-1,14,new,0.58,11,industrial,4.73,50,1.3898,0.91,false,none
0,38,-4,-10,new,0.31,1,waste-zone,3.55,55,0.8376,0.99,false,none
0,38,5,-7,new,0.03,19,industrial,3.57,51,1.2272,0.72,false,none
0,38,-2,1,new,0.67,7,industrial,2.51,50,1.0081,0.79,false,none
0,38,9,-7,new,0.23,7,industrial,1.35,61,1.7196,0.7,false,none
0,38,-11,-13,new,0.52,19,industrial,4.99,88,0.6473,0.79,false,none
0,38,-13,-9,recycled,0.66,5,waste-zone,2.33,56,1.5458,0.94,false,none
0,38,-7,8,new,0.79,15,waste-zone,3.18,92,0.8978,0.98,false,none
0,38,8,-2,new,0.06,11,waste-zone,3.53,77,1.8554,0.71,false,none
0,38,-3,16,new,0.63,7,natural,4.72,83,0.5157,0.72,false,none
0,38,-8,-16,new,0.44,7,waste-zone,2.03,61,1.2138,0.75,false,none
0,38,-3,0,new,0.56,1,natural,3.83,76,0.9347,0.91,false,none
0,38,5,17,new,0.57,14,industrial,2.85,97,1.8836,0.93,false,none
0,38,11,1,waste,0.01,74,natural,4.97,65,1.8461,0.56,true,wastefuls
0,38,-13,-7,new,0.77,18,industrial,4.42,96,1.0345,0.99,false,none
0,38,-4,-8,new,0.34,0,industrial,4.26,53,1.1935,0.99,false,none
0,38,12,1,new,0.22,6,waste-zone,1.1,66,1.3873,0.76,false,none
0,38,-7,11,new,0.67,1,natural,2.12,85,0.9089,0.75,false,none
0,38,-12,-15,new,0.66,11,natural,1.24,74,1.1331,0.71,false,none
0,38,-2,-9,new,0.17,14,natural,3.25,74,0.6271,0.93,false,none
0,38,10,-7,new,0.4,19,waste-zone,2.92,52,1.576,0.54,false,none
0,38,12,-9,new,0.93,5,natural,4.28,61,0.9727,0.93,false,none
0,39,-4,-7,new,0.3,15,waste-zone,4.38,71,1.2255,0.74,false,none
0,39,7,4,new,0.96,9,waste-zone,2.74,51,0.7124,0.85,false,none
0,39,-2,14,new,0.22,2,waste-zone,4.56,52,1.9822,0.66,false,none
0,39,15,5,new,0.33,11,industrial,4.34,73,1.9994,0.96,false,none
0,39,-17,14,new,0.24,11,industrial,2.08,92,1.6447,0.83,false,none
0,39,16,14,new,0.54,12,waste-zone,4.77,90,0.5649,0.52,false,none
0,39,16,3,new,0.02,5,natural,4.41,95,1.6559,0.75,false,none
0,39,-13,-10,new,0.32,2,waste-zone,4.17,83,1.3521,0.83,false,none
0,39,-12,-9,new,0.94,16,natural,3.23,62,1.6515,0.77,false,none
0,39,2,17,new,0.96,8,natural,4.76,70,1.3336,0.83,false,none
0,39,15,10,new,0.16,9,industrial,3.15,72,1.844,0.63,false,none
0,39,-10,-13,new,0.8,5,waste-zone,3.48,84,1.4532,0.96,false,none
0,39,-13,4,new,0.86,17,natural,3.79,84,1.2451,0.93,false,none
0,39,-1,12,new,low,15,natural,1.14,50,1.2223,0.84,false,none
0,39,6,16,new,0.92,19,natural,2.92,83,1.18,0.79,false,none
0,39,2,4,new,high,0,waste-zone,3.56,63,1.4815,1,false,none
0,39,4,-14,new,0.49,8,waste-zone,2.44,97,1.2868,0.79,false,none
0,39,5,-14,new,0.54,18,waste-zone,4.75,90,1.5353,0.79,false,none
0,39,-10,-14,new,0.44,8,natural,1.12,95,0.5645,0.68,false,none
0,39,-12,-13,new,0.5,7,natural,1.51,99,1.8784,0.52,false,none
0,39,0,-6,new,0.95,2,natural,3.82,99,1.7955,0.71,false,none
0,39,8,-16,new,0.79,12,industrial,1.95,75,1.1126,0.9,false,none
0,39,-13,14,new,0.18,1,waste-zone,1.82,52,1.9293,0.92,false,none
0,39,-17,6,recycled,0.45,18,industrial,3.74,59,0.6293,0.87,false,none
0,39,-5,-10,new,0.54,16,waste-zone,3.99,54,1.0374,0.73,false,none
0,39,-9,5,new,0.94,4,waste-zone,4.88,77,1.7578,0.92,false,none
0,39,-15,11,new,0.09,13,natural,1.09,71,0.5685,0.61,false,none
0,39,-4,4,new,0.61,14,industrial,3,53,1.4075,0.87,false,none
0,39,-16,4,new,0.6,12,industrial,2.86,84,0.8115,0.52,false,none
0,39,-16,-5,new,0.12,16,natural,4.22,68,0.5059,0.67,false,none
0,39,14,15,new,0.66,5,natural,2.74,55,0.7778,0.87,false,none
0,39,9,-2,new,0.91,9,natural,1.84,78,1.6583,0.54,false,none
0,39,10,-10,waste,high,9,waste-zone,3.54,55,1.3015,0.65,false,none
0,39,-5,-1,new,0.32,2,natural,2.41,73,0.8698,0.6,false,none
0,39,-17,9,recycled,0.84,9,industrial,3.24,54,0.9528,0.76,false,none
0,39,7,13,new,0.91,0,waste-zone,2.22,53,0.6856,0.52,false,none
0,39,0,-10,new,0.09,19,industrial,1.6,95,0.7909,0.78,false,none
0,39,-9,16,new,0.93,15,industrial,2.99,64,0.5679,0.7,false,none
0,39,-7,15,new,0.66,2,natural,1.73,60,0.5736,0.8,false,none
0,39,5,16,new,0.97,16,industrial,2.77,93,0.7872,0.81,false,none
0,39,-14,-2,new,0.21,14,industrial,3.93,60,1.7614,0.92,false,none
0,39,11,-17,new,0.47,3,waste-zone,2.92,92,0.7649,0.93,false,none
0,39,10,11,new,0.63,4,industrial,3.25,59,1.4419,0.93,false,none
0,39,-8,-12,new,0.08,11,industrial,4.06,56,1.3927,0.67,false,none
0,39,7,0,new,0.45,1,natural,1.79,89,0.9571,0.87,false,none
0,39,11,-12,new,1,15,waste-zone,2.62,59,1.2704,0.87,false,none
0,39,12,13,new,0.69,8,natural,2.04,89,0.9018,0.65,false,none
0,39,11,-7,new,0.84,3,natural,4.43,68,0.5461,0.54,false,none
0,39,16,-7,new,0.03,9,waste-zone,4.29,83,1.6404,0.98,false,none
0,39,-5,-2,new,0.98,3,natural,1.56,94,1.843,0.91,false,none
0,39,10,1,new,0.14,6,industrial,3.83,87,1.8632,0.56,false,none
0,39,9,14,new,0.13,2,waste-zone,2.04,52,0.9701,0.51,false,none
0,39,-9,10,new,0.42,17,waste-zone,2.41,63,1.4377,0.72,false,none
0,39,1,10,new,0.89,6,waste-zone,4.82,78,1.8181,0.83,false,none
0,39,17,15,new,0.32,17,waste-zone,4.72,66,1.2852,0.81,false,none
0,39,11,1,waste,0.01,74,natural,4.97,65,1.8461,0.56,true,wastefuls
0,39,-13,12,new,0.48,11,waste-zone,1.13,79,1.1743,0.62,false,none
0,39,-7,9,new,0.89,14,waste-zone,1.94,97,1.5306,0.82,false,none
0,39,-9,-15,new,0.58,14,waste-zone,1.56,66,1.4711,0.63,false,none
0,39,-2,16,new,0.93,5,waste-zone,1.61,61,0.8259,0.83,false,none
0,39,14,-5,new,0.66,15,industrial,3.17,64,1.3073,0.94,false,none
0,39,-17,10,recycled,0.76,5,natural,2.58,83,0.9367,0.62,false,none
0,39,4,17,new,0.99,19,waste-zone,3.57,95,1.6459,0.8,false,none
0,39,-4,-8,new,0.34,0,industrial,4.26,53,1.1935,0.99,false,none
0,39,17,-5,new,0.2,13,industrial,2.05,89,0.5157,0.58,false,none
0,39,-4,-5,new,0.82,2,natural,4.39,99,1.6191,0.56,false,none
0,39,-8,4,new,0.6,9,waste-zone,3.2,67,1.8941,0.64,false,none
0,39,-17,-15,new,0.91,16,industrial,4.38,51,0.7888,0.93,false,none
0,39,-5,15,new,0.15,17,industrial,4.48,95,1.6579,0.69,false,none
0,39,13,13,new,0.62,13,waste-zone,3.87,59,1.8696,0.96,false,none
0,39,14,2,new,0.21,13,natural,3.1,88,1.0994,0.57,false,none
0,39,-3,0,new,0.56,1,natural,3.83,76,0.9347,0.91,false,none
0,39,-13,-4,new,0.12,5,waste-zone,2.52,90,1.6561,0.54,false,none
0,39,13,-11,new,0.66,11,waste-zone,4.48,79,1.8156,0.56,false,none
0,39,4,5,new,0.26,4,natural,1.86,97,1.4699,0.76,false,none
0,39,14,-16,waste,high,13,industrial,2.38,98,1.7814,0.66,false,none
0,39,-4,-17,new,0.21,3,waste-zone,4.9,65,1.2727,0.81,false,none
0,39,14,-11,new,0.82,2,industrial,4.12,85,1.6542,0.59,false,none
0,39,2,3,new,0.07,1,industrial,3.58,84,1.129,0.65,false,none
0,39,13,-1,new,0.98,19,natural,1.56,62,1.6602,0.53,false,none
0,39,-3,-7,new,0.53,17,waste-zone,4.47,59,1.6316,0.68,false,none
0,39,2,-10,new,0.03,12,waste-zone,4.76,57,1.4744,0.97,false,none
0,39,12,-14,new,0.35,16,waste-zone,3.89,56,1.4074,0.81,false,none
0,39,3,-15,new,0.81,17,natural,3.67,72,1.9119,0.75,false,none
0,39,-17,-10,new,0.06,3,industrial,2.17,64,1.0063,0.69,false,none
0,39,-6,14,new,0.18,7,natural,2.97,80,1.837,0.72,false,none
0,39,-4,-11,new,0.19,13,natural,2.64,83,1.6228,0.84,false,none
0,39,-5,-11,new,0.64,16,industrial,4.36,80,0.8536,0.51,false,none
0,39,-14,3,new,0.41,14,industrial,3.74,53,1.0693,0.64,false,none
0,39,14,6,new,0.12,6,waste-zone,4.53,55,1.7053,0.89,false,none
0,39,-4,2,new,0.27,19,industrial,4.46,59,1.4655,0.55,false,none
0,39,3,17,new,0.15,18,waste-zone,3.72,94,0.594,0.89,false,none
0,39,-5,-5,waste,low,13,natural,4.1,86,0.8111,0.58,false,none
0,39,-13,13,waste,low,5,industrial,4.17,92,1.5237,0.52,true,recyclers
0,39,3,7,new,0.82,8,natural,1.3,51,0.5885,0.97,false,none
0,39,2,9,new,0.42,4,industrial,3.54,90,0.9023,0.76,false,none
0,39,16,-8,new,0.15,18,industrial,4.89,54,1.4966,0.86,false,none
0,39,-15,-17,new,0.72,5,industrial,4.2,59,0.6941,0.57,false,none
0,39,11,-8,new,0.11,19,industrial,1.33,72,1.1568,0.89,false,none
0,39,-9,-6,new,0.26,13,industrial,4.44,99,1.3694,0.88,false,none
0,40,-9,-12,new,0.8,5,waste-zone,1.57,78,1.2674,1,false,none
0,40,-2,-7,new,0.57,10,industrial,2.79,77,1.8198,0.95,false,none
0,40,-14,-16,new,0.23,10,natural,3.59,86,1.9388,0.89,false,none
0,40,11,14,new,0.46,12,natural,3.84,57,1.8574,0.69,false,none
0,40,8,-7,new,0.95,16,natural,2.71,99,1.2197,0.74,false,none
0,40,11,-11,new,0.05,11,industrial,2.66,89,1.3101,0.76,false,none
0,40,0,-4,waste,low,11,industrial,4.05,79,1.0411,0.76,false,none
0,40,-5,-16,new,0.48,19,natural,2.63,71,1.7028,0.96,false,none
0,40,-10,10,new,0.35,5,natural,2,87,0.6505,0.96,false,none
0,40,-9,-6,new,0.26,13,industrial,4.44,99,1.3694,0.88,false,none
0,40,14,-12,new,0.95,14,waste-zone,3.65,65,1.8238,0.56,false,none
0,40,2,-6,new,0.35,1,natural,4.3,69,1.4088,0.65,false,none
0,40,10,5,new,0.81,4,natural,4.07,73,1.0599,0.8,false,none
0,40,-5,17,new,0.3,18,waste-zone,3.13,84,0.5613,0.97,false,none
0,40,10,13,new,high,2,waste-zone,1.38,66,1.1532,0.75,false,none
0,40,12,-1,new,0.63,10,natural,2.02,60,1.6169,0.94,false,none
0,40,1,3,new,0.12,1,natural,3.47,69,1.5324,0.71,false,none
0,40,-11,-6,new,0.38,1,waste-zone,4.05,65,0.5149,0.92,false,none
0,40,-15,-3,new,0.66,12,waste-zone,1.78,76,1.0868,0.81,false,none
0,40,-14,-8,new,0.82,15,natural,3.61,55,0.9458,0.8,false,none
0,40,4,-11,new,0.89,17,industrial,4.97,92,1.7422,0.64,false,none
0,40,-10,11,new,0.31,4,waste-zone,1.51,70,1.9237,0.77,false,none
0,40,-2,17,waste,low,19,natural,4.78,59,0.5988,0.92,false,none
0,40,13,6,new,0.6,0,natural,1.68,66,1.9655,0.83,false,none
0,40,10,0,new,0.69,8,industrial,2.87,62,1.6796,0.91,false,none
0,40,14,-4,new,0.51,9,waste-zone,3.73,98,1.3602,0.51,false,none
0,40,-13,2,new,0.99,10,waste-zone,4.47,93,0.9845,0.97,false,none
0,40,0,-6,new,0.95,2,natural,3.82,99,1.7955,0.71,false,none
0,40,16,1,new,0.4,15,industrial,3.46,50,1.5028,0.55,false,none
0,40,3,10,new,high,16,industrial,3.3,92,1.2328,0.97,false,none
0,40,-14,9,new,0.26,11,industrial,3.8,96,0.5975,0.91,false,none
0,40,-15,-16,new,0.63,16,natural,4.95,55,0.8194,0.65,false,none
0,40,11,-15,new,0.65,5,natural,2.47,73,1.7949,0.58,false,none
0,40,10,-2,new,0.25,6,industrial,2.82,84,1.3964,0.77,false,none
0,40,17,9,new,0.49,4,waste-zone,2.81,92,1.2926,0.56,false,none
0,40,1,1,new,0.67,4,natural,3.79,75,0.7004,0.59,false,none
0,40,-12,-13,new,0.5,7,natural,1.51,99,1.8784,0.52,false,none
0,40,-4,15,new,0.1,11,waste-zone,1.01,73,1.1298,0.6,false,none
0,40,-12,15,new,0.56,1,waste-zone,3.59,64,0.9042,0.57,false,none
0,40,2,7,new,0.77,5,natural,1.05,70,1.84,0.96,false,none
0,40,0,-7,new,0.65,6,natural,3.04,63,1.0486,0.58,false,none
0,40,-11,6,new,0.08,14,industrial,1.27,91,0.7457,0.9,false,none
0,40,-6,-7,new,0.1,9,industrial,2.5,88,1.9482,0.62,false,none
0,40,-3,-2,new,0.22,5,natural,2.86,61,0.8241,0.79,false,none
0,40,-12,-2,new,0.4,15,natural,1.13,69,0.8331,0.8,false,none
0,40,6,-10,new,0.93,13,waste-zone,2.94,63,1.8601,0.82,false,none
0,40,5,15,new,0.1,6,natural,1.82,87,1.8607,0.74,false,none
0,40,-4,-1,new,0.08,17,industrial,2.65,61,0.5126,0.64,false,none
0,40,4,12,new,0.01,18,waste-zone,2.84,58,1.6275,0.51,false,none
0,40,-1,6,new,0.46,0,industrial,4.35,85,0.6709,0.58,false,none
0,40,12,-11,new,0.81,0,industrial,2.19,64,1.0456,0.8,false,none
0,40,-8,-15,new,0.61,11,waste-zone,3.05,90,0.6624,0.72,false,none
0,40,-6,0,new,0.65,0,waste-zone,1.41,73,1.7331,0.52,false,none
0,40,9,-15,new,0.97,4,natural,1.67,63,1.75,0.59,false,none
0,40,-3,-15,new,0.74,13,waste-zone,2.69,50,1.7716,0.65,false,none
0,40,-13,-3,new,0.76,7,waste-zone,3.9,64,1.5143,0.94,false,none
0,40,-2,-15,new,0.33,5,waste-zone,4.88,76,0.9707,0.8,false,none
0,40,9,3,new,0.01,16,natural,3.95,93,1.4782,0.75,false,none
0,40,-17,-15,new,0.91,16,industrial,4.38,51,0.7888,0.93,false,none
0,40,6,15,new,0.41,8,waste-zone,2.57,93,1.6657,0.84,false,none
0,40,2,-3,new,0.34,16,natural,2.51,70,0.8518,0.87,false,none
0,40,-9,-2,new,0.66,13,industrial,4.61,81,1.2336,0.54,false,none
0,40,1,-7,new,0.06,11,industrial,2.5,99,1.2725,0.56,false,none
0,40,3,-5,new,0.93,12,industrial,3.38,87,0.8488,0.79,false,none
0,40,-2,13,new,0.05,17,waste-zone,4.73,75,1.746,0.59,false,none
0,40,12,0,new,0.71,13,natural,1.99,75,0.9357,0.78,false,none
0,40,-13,-15,new,0.43,2,waste-zone,2.7,58,1.1184,0.9,false,none
0,40,4,13,new,0.82,1,natural,2.55,63,1.9066,0.76,false,none
0,40,15,-15,new,0.29,12,industrial,3.09,83,0.5768,0.96,false,none
0,40,1,11,new,0.07,2,natural,4.24,73,0.5157,0.87,false,none
0,40,13,2,new,0.16,8,waste-zone,3.84,68,0.8619,0.89,false,none
0,40,-12,0,new,0.07,3,waste-zone,2.98,69,1.6049,0.58,false,none
0,40,-10,0,new,0.32,8,industrial,4.01,93,1.8159,0.83,false,none
0,40,-8,-13,new,0.24,18,natural,4.93,65,1.2259,0.77,false,none
0,40,-16,-12,new,0.24,17,natural,3.45,70,1.7417,0.5,false,none
0,40,1,0,new,0.33,13,natural,4.9,53,1.8191,0.66,false,none
0,40,7,-9,new,0.74,11,industrial,1.84,93,0.8407,0.99,false,none
0,40,-8,-1,new,0.38,16,natural,2.17,85,0.9136,0.95,false,none
0,40,-3,-14,new,0.86,13,waste-zone,3.57,56,1.0689,0.88,false,none
0,40,-6,3,new,0.75,9,industrial,1.33,89,1.3049,0.81,false,none
0,40,8,7,new,0.57,12,waste-zone,2.99,85,1.3321,0.72,false,none
0,40,8,-11,waste,high,9,waste-zone,2.29,70,1.5263,0.66,false,none
0,40,-12,-6,new,0.07,3,waste-zone,4.52,95,0.8158,0.56,false,none
0,40,7,-17,new,0.89,15,waste-zone,3.16,95,1.4816,0.92,false,none
0,40,-15,0,new,0.82,7,natural,2.14,51,0.9948,0.86,false,none
0,40,0,16,new,0.46,16,natural,2.05,53,1.8988,0.9,false,none
0,40,-11,2,new,0.13,9,waste-zone,2.31,54,1.0282,0.92,false,none
0,40,13,-14,new,0.77,19,waste-zone,1.21,59,1.1032,0.71,false,none
0,40,12,13,new,0.69,8,natural,2.04,89,0.9018,0.65,false,none
0,40,1,-11,new,0.21,2,waste-zone,1.26,73,0.788,0.93,false,none
0,40,-17,-8,new,0.21,11,natural,1.38,53,1.6237,0.96,false,none
0,40,-9,-9,waste,high,16,waste-zone,2.4,81,1.4491,0.53,false,none
0,40,3,3,new,0.4,13,industrial,3.1,56,1.3948,1,false,none
0,40,8,-15,new,0.78,11,waste-zone,4.1,51,1.0976,0.61,false,none
0,40,2,12,new,0.86,5,industrial,2.35,60,0.6811,0.93,false,none
0,40,2,-8,new,0.08,16,industrial,1.64,57,0.7611,0.5,false,none
0,40,13,-16,new,0.8,14,waste-zone,2.46,73,1.7849,0.6,false,none
0,40,-10,16,new,0.91,7,waste-zone,1.16,91,1.1723,0.75,false,none
0,40,-17,4,new,0.04,14,waste-zone,4.54,94,0.5731,0.76,false,none
0,40,-12,-3,new,0.46,13,waste-zone,4.78,86,1.385,0.7,false,none
0,41,-15,6,new,0.46,10,waste-zone,3.18,56,1.2437,0.97,false,none
0,41,14,12,new,0.9,15,natural,4.32,61,1.3781,0.53,false,none
0,41,-3,-11,new,0.45,9,natural,3,94,1.524,0.74,false,none
0,41,-10,8,new,0.36,7,waste-zone,2.83,64,1.5673,0.64,false,none
0,41,-1,-2,new,0.78,10,industrial,4.61,63,0.9164,0.74,false,none
0,41,-1,-16,new,0.32,1,waste-zone,2.93,81,1.6784,0.91,false,none
0,41,-6,-6,new,0.93,13,industrial,3.24,53,1.6676,0.84,false,none
0,41,15,-4,new,0.59,3,waste-zone,1.42,80,1.5254,0.52,false,none
0,41,-7,12,new,high,9,industrial,4.19,77,0.6703,0.6,false,none
0,41,7,15,new,0.6,14,natural,1.05,92,1.6655,0.7,false,none
0,41,-11,16,new,0.59,16,natural,1.18,53,0.5241,0.69,false,none
0,41,14,0,new,0.52,10,natural,2.22,66,1.6196,0.77,false,none
0,41,12,9,new,0.9,1,natural,2.96,98,1.5819,0.68,false,none
0,41,1,17,new,0.16,11,industrial,4.9,59,1.3013,0.58,false,none
0,41,13,13,new,0.62,13,waste-zone,3.87,59,1.8696,0.96,false,none
0,41,8,-12,new,high,10,waste-zone,4.52,92,1.1191,0.65,false,none
0,41,-13,13,waste,low,5,industrial,4.17,92,1.5237,0.52,true,recyclers
0,41,-12,-5,new,0.15,14,natural,1.34,55,0.8089,0.53,false,none
0,41,4,5,new,0.26,4,natural,1.86,97,1.4699,0.76,false,none
0,41,3,13,new,0.33,7,industrial,4.06,58,1.6769,0.73,false,none
0,41,15,0,new,0.77,4,industrial,3.6,81,1.2642,0.72,false,none
0,41,-7,9,new,0.89,14,waste-zone,1.94,97,1.5306,0.82,false,none
0,41,-16,9,new,0.85,8,waste-zone,2.87,77,1.7425,0.92,false,none
0,41,-8,2,new,0.59,19,waste-zone,2.24,71,1.4274,0.82,false,none
0,41,-1,-13,new,0.9,2,waste-zone,1.75,96,1.999,0.51,false,none
0,41,6,-1,new,0.11,15,industrial,3.72,50,1.6813,0.84,false,none
0,41,9,1,new,0.21,11,waste-zone,4.67,86,0.5638,0.59,false,none
0,41,-16,15,new,0.46,10,industrial,3.29,85,1.3014,0.68,false,none
0,41,-7,7,new,0.52,18,industrial,2.13,93,1.4333,0.67,false,none
0,41,9,-8,new,0.94,14,waste-zone,1.13,87,1.347,0.88,false,none
0,41,16,-6,new,0.52,12,industrial,2.42,74,0.6782,0.72,false,none
0,41,-9,-6,new,0.26,13,industrial,4.44,99,1.3694,0.88,false,none
0,41,4,-5,new,0.47,2,natural,1.2,72,1.4786,0.74,false,none
0,41,6,-16,new,0.7,9,industrial,2.73,54,1.3983,0.92,false,none
0,41,-1,3,new,0.95,17,industrial,4.8,91,1.5152,0.61,false,none
0,41,-2,-13,new,0.66,18,natural,4.03,68,0.9722,0.55,false,none
0,41,-16,-8,new,0.41,8,industrial,1.69,85,1.8461,0.86,false,none
0,41,11,3,new,0.53,3,waste-zone,3.1,82,1.8494,0.54,false,none
0,41,8,-17,new,low,19,industrial,1.73,86,1.2185,0.58,false,none
0,41,-2,-6,new,0.75,3,natural,4,92,1.0471,0.63,false,none
0,41,-8,14,waste,high,36,waste-zone,2.21,91,1.9207,0.91,true,wastefuls
0,41,-16,14,new,0.84,12,industrial,3.27,63,1.9128,0.57,false,none
0,41,4,-14,new,0.49,8,waste-zone,2.44,97,1.2868,0.79,false,none
0,41,-5,6,waste,low,1,natural,1.85,61,1.9575,0.93,false,none
0,41,-14,-15,new,0.6,7,industrial,2.44,88,1.7435,0.91,false,none
0,41,-9,5,new,0.94,4,waste-zone,4.88,77,1.7578,0.92,false,none
0,41,12,13,new,0.69,8,natural,2.04,89,0.9018,0.65,false,none
0,41,-9,4,new,0.79,14,natural,2.06,81,0.7409,0.69,false,none
0,41,-8,5,new,0.28,4,industrial,3.7,94,0.598,0.68,false,none
0,41,17,-9,new,0.8,18,waste-zone,4.53,97,0.8991,0.85,false,none
0,41,3,17,new,0.15,18,waste-zone,3.72,94,0.594,0.89,false,none
0,41,-17,12,new,0.46,13,waste-zone,3.88,76,1.8138,0.82,false,none
0,41,5,6,new,0.85,9,natural,2.54,81,1.1606,0.53,false,none
0,41,8,7,new,0.57,12,waste-zone,2.99,85,1.3321,0.72,false,none
0,41,-14,-3,new,0.85,12,industrial,2.06,56,1.1117,0.68,false,none
0,41,6,-10,new,0.93,13,waste-zone,2.94,63,1.8601,0.82,false,none
0,41,-15,-9,new,0.99,14,natural,1.94,95,0.6528,0.63,false,none
0,41,-15,7,new,0.84,15,industrial,2.47,81,0.8986,0.78,false,none
